id,title,overview,popularity,release_date,vote_average,vote_count
38356,Transformers: Dark of the Moon,"The Autobots continue to work for NEST, now no longer in secret. But after discovering a strange artifact during a mission in Chernobyl, it becomes apparent to Optimus Prime that the United States government has been less than forthright with them.",18.35,2011-06-28,6.188,7816
11137,The Prince & Me,"A fairy tale love-story about pre-med student Paige who falls in love with a Danish Prince ""Eddie"" who refused to follow the traditions of his parents and has come to the US to quench his thirst for rebellion. Paige and Edward come from two different worlds, but there is an undeniable attraction between them.",20.474,2004-03-28,6.188,927
9080,Spies Like Us,"Two bumbling government employees think they are U.S. spies, only to discover that they are actually decoys for nuclear war.",18.08,1985-12-06,6.188,565
459910,Braven,A logger defends his family from a group of dangerous drug runners.,47.053,2018-02-01,6.188,952
10632,The Hunted,"In the wilderness of British Columbia, two hunters are tracked and viciously murdered by Aaron Hallum. A former Special Operations instructor is approached and asked to apprehend Hallum—his former student—who has 'gone rogue' after suffering severe battle stress from his time in Kosovo.",17.953,2003-03-11,6.187,718
2662,House of 1000 Corpses,Two teenage couples traveling across the backwoods of Texas searching for urban legends of serial killers end up as prisoners of a bizarre and sadistic backwater family of serial killers.,22.208,2003-04-11,6.187,1477
227159,Horrible Bosses 2,"Dale, Kurt and Nick decide to start their own business but things don't go as planned because of a slick investor, prompting the trio to pull off a harebrained and misguided kidnapping scheme.",47.359,2014-11-12,6.186,3905
9061,Just Cause,A Harvard professor is lured back into the courtroom after twenty-five years to take the case of a young black man condemned to death for the horrific murder of a child.,20.713,1995-02-17,6.19,488
3604,Flash Gordon,A football player and his mates travel to the planet Mongo and find themselves fighting the tyranny of Ming the Merciless to save Earth.,27.571,1980-09-01,6.186,872
763788,Dangerous,"A reformed sociopath heads to a remote island after the death of his brother. Soon after his arrival, the island falls under siege from a deadly gang of mercenaries, and when he discovers their role in his brother’s demise, he sets out on a relentless quest for vengeance.",21.479,2021-11-05,6.185,386
13811,Knowing,A teacher opens a time capsule that has been dug up at his son's elementary school; in it are some chilling predictions -- some that have already occurred and others that are about to -- that lead him to believe his family plays a role in the events that are about to unfold.,56.259,2009-03-19,6.185,4951
11702,The Replacement Killers,"Hired assassin John Lee is asked by Chinatown crime boss Terence Wei to murder the young son of policeman Stan Zedkov. Lee has the boy in his sights, but his conscience gets the better of him, and he spares the child's life. Afraid that Wei will take revenge on his family in China, Lee seeks out expert forger Meg Coburn to obtain the passport he needs to get out of the country, but a band of replacement killers is soon on his trail.",32.171,1998-02-06,6.185,448
11591,The Man with Two Brains,"A brain surgeon marries a femme fatale, causing his life to turn upside down. Things go more awry when he falls in love with a talking brain.",14.255,1983-06-10,6.184,381
9621,Elizabethtown,"Drew Baylor is fired after causing his shoe company to lose hundreds of millions of dollars. To make matters worse, he's also dumped by his girlfriend. On the verge of ending it all, Drew gets a new lease on life when he returns to his family's small Kentucky hometown after his father dies. Along the way, he meets a flight attendant with whom he falls in love.",20.527,2005-10-14,6.2,1008
9620,Paycheck,"Michael Jennings is a genius who's hired – and paid handsomely – by high-tech firms to work on highly sensitive projects, after which his short-term memory is erased so he's incapable of breaching security. But at the end of a three-year job, he's told he isn't getting a paycheck and instead receives a mysterious envelope. In it are clues he must piece together to find out why he wasn't paid – and why he's now in hot water.",28.505,2003-12-25,6.184,1664
267860,London Has Fallen,"In London for the Prime Minister's funeral, Mike Banning discovers a plot to assassinate all the attending world leaders.",45.238,2016-03-02,6.183,4443
11896,Throw Momma from the Train,"Larry Donner, an author with a cruel ex-wife, teaches a writing workshop in which one of his students, Owen, is fed up with his domineering mother. When Owen watches a Hitchcock classic that seems to mirror his own life, he decides to put the movie's plot into action and offers to kill Larry's ex-wife, if Larry promises to murder his mom. Before Larry gets a chance to react to the plan, it seems that Owen has already set things in motion.",31.729,1987-12-11,6.183,498
643532,The Card Counter,"William Tell just wants to play cards. His spartan existence on the casino trail is shattered when he is approached by Cirk, a vulnerable and angry young man seeking help to execute his plan for revenge on a military colonel. Tell sees a chance at redemption through his relationship with Cirk. But keeping Cirk on the straight-and-narrow proves impossible, dragging Tell back into the darkness of his past.",18.431,2021-09-03,6.181,835
375355,Don't Hang Up,An evening of drunken prank calls becomes a nightmare for a pair of teenagers when a mysterious stranger turns their own game against them.,17.874,2016-10-22,6.182,475
178915,Welcome Mr. President!,"In a small mountain village lives a man with a challenging name, Giuseppe Garibaldi (one of Italy's ""fathers of the fatherland""), but everybody call him with the nickname Peppino. Love fishing, the company of friends, the library where he works as a precarious employee. He is an optimistic person even if his child accuse him of being a wannabe. One day, due to a mess of politicians, an amazing thing happens: Peppino is mistakenly elected President of the Italian Republic. Pulled out from his quiet life, is to play a role for which he knows he is obviously inappropriate, but his common sense and his instinctive gestures are incredibly effective, except for the etiquette, for which he is in trouble. The inflexible and fascinating Deputy Secretary General of the Presidency of the Republic, Janis Clementi, is anxious to no avail in an attempt to regulate the unpredictable actions of the President...",7.719,2013-03-21,6.181,656
22327,Youth in Revolt,"As a fan of Albert Camus and Jean-Luc Godard, teenage Nick Twisp is definitely out of his element when his mother and her boyfriend move the family to a trailer park. When a pretty neighbor named Sheeni plays records by French crooners, it's love at first sight for frustrated and inexperienced Nick. Learning that she is dating someone, Nick launches a hilarious quest to find his way into Sheeni's heart -- and bed.",18.39,2009-09-11,6.182,837
2058,Addicted to Love,"Good-natured astronomer Sam is devastated when the love of his life leaves him for a suave Frenchman. He therefore does what every other normal dumpee would do — go to New York and set up home in the abandoned building opposite his ex-girlfriend's apartment, wait until she decides to leave her current lover, and then win her back.",21.825,1997-05-23,6.183,375
